,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,ms_zoning,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,sale_type
571,160,24.0,2645,8,5,1999,2000,456.0,0.0,0.0,776.0,776.0,764,677,0,1441,0.0,0.0,2,1,2,1,5,0,1999.0,2.0,492.0,206,0,0,0,0,0,0,11,2007,174000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD 
572,20,68.0,22692,5,5,1953,1953,0.0,587.0,0.0,486.0,1073.0,1405,0,0,1630,0.0,0.0,2,0,3,1,6,1,1953.0,2.0,576.0,0,64,0,0,0,0,0,3,2007,130000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Mod,Detchd,Unf,TA,TA,P,COD
573,70,60.0,9600,7,7,1925,1990,0.0,16.0,0.0,712.0,728.0,832,809,0,1641,0.0,1.0,1,1,3,1,6,1,1925.0,2.0,546.0,0,0,234,0,0,0,0,8,2006,178000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Detchd,Unf,Fa,TA,Y,WD 
574,60,74.0,13830,5,5,1997,1998,0.0,791.0,0.0,137.0,928.0,928,701,0,1629,0.0,0.0,2,1,3,1,6,1,1997.0,2.0,482.0,212,34,0,0,0,0,0,3,2010,189900,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD 
575,120,68.0,4435,6,5,2003,2004,170.0,685.0,0.0,163.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,6,2009,144000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD 
576,30,68.0,5890,6,8,1930,2007,0.0,538.0,0.0,278.0,816.0,816,0,0,816,0.0,0.0,1,0,2,1,5,0,2002.0,1.0,432.0,0,0,96,0,0,0,0,6,2008,120500,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD 
577,20,112.0,10859,5,5,1994,1995,0.0,0.0,0.0,1097.0,1097.0,1097,0,0,1097,0.0,0.0,1,1,3,1,6,0,1995.0,2.0,576.0,392,64,0,0,0,0,0,6,2009,145000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD 
578,120,41.0,5330,8,5,2000,2000,0.0,1196.0,0.0,298.0,1318.0,1405,0,0,1652,1.0,0.0,2,0,2,1,6,0,2000.0,2.0,499.0,96,48,0,0,0,0,0,8,2007,251000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD 
579,90,72.0,10778,4,5,1968,1968,0.0,0.0,0.0,1768.0,1318.0,1405,0,0,1768,0.0,0.0,2,0,4,2,8,0,1991.6666666666667,0.0,0.0,0,0,0,0,0,0,0,4,2010,136500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,"""Attchd""",Unf,TA,TA,Y,WD 
580,90,74.0,6845,4,5,1955,1955,58.0,0.0,0.0,0.0,978.7369575816675,1152,0,0,1152,0.0,0.0,2,0,2,2,6,0,1983.3333333333333,0.0,0.0,0,0,0,0,0,0,0,7,2008,82500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,WdShing,Wd Shng,BrkCmn,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,N,FuseF,TA,Typ,"""Attchd""",Unf,TA,TA,N,WD 
581,30,109.0,21780,2,4,1910,1950,0.0,0.0,0.0,0.0,978.7369575816675,810,0,0,810,0.0,0.0,1,0,1,1,4,0,1975.0,1.0,280.0,119,24,0,0,0,0,0,3,2009,57625,I (all),Grvl,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,N,FuseA,TA,Min1,Detchd,Unf,TA,TA,N,ConLD
582,120,80.0,10307,7,5,2007,2008,176.0,876.0,0.0,474.0,1318.0,1358,0,0,1358,1.0,0.0,2,0,2,1,6,1,2008.0,2.0,484.0,192,26,0,0,0,0,0,5,2009,212500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
583,120,32.0,4500,6,5,1998,1998,116.0,897.0,0.0,319.0,1216.0,1216,0,0,1216,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,402.0,0,125,0,0,0,0,0,5,2006,164000,RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD 
584,50,75.0,9060,6,5,1957,1957,327.0,0.0,0.0,967.0,967.0,967,671,0,1638,0.0,0.0,2,0,4,1,6,0,1957.0,1.0,384.0,0,21,0,0,0,0,0,4,2006,139000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD 
585,160,24.0,2160,7,5,1999,2000,212.0,510.0,0.0,90.0,600.0,624,628,0,1252,1.0,0.0,2,1,2,1,4,0,1999.0,2.0,462.0,0,48,0,0,0,0,0,3,2008,160000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD 
586,85,70.0,7669,5,6,1992,1993,0.0,718.0,110.0,0.0,828.0,883,0,0,883,1.0,0.0,1,0,2,1,5,1,1998.0,2.0,576.0,100,32,0,0,0,0,0,6,2009,149000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD 
587,20,62.0,9858,5,6,1968,1968,0.0,510.0,0.0,354.0,864.0,874,0,0,874,1.0,0.0,1,0,3,1,5,0,1968.0,1.0,288.0,33,0,0,0,0,0,600,11,2009,130000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD 
588,70,50.0,10300,7,6,1921,1950,0.0,0.0,0.0,576.0,576.0,902,808,0,1710,0.0,0.0,2,0,3,1,9,0,1990.0,2.0,480.0,12,11,64,0,0,0,0,4,2010,140000,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD 
589,20,65.0,8125,8,5,2008,2009,288.0,0.0,0.0,1836.0,1318.0,1405,0,0,1836,0.0,0.0,2,0,3,1,8,1,2009.0,2.0,517.0,0,175,0,0,0,0,0,10,2009,264500,FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New
590,20,69.0,14850,5,5,1957,1957,0.0,895.0,0.0,197.0,1092.0,1092,0,0,1092,1.0,0.0,1,0,2,1,6,1,1957.0,1.0,299.0,268,0,0,0,122,0,0,5,2006,141000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,Attchd,Fin,TA,TA,Y,WD 
591,120,35.0,4274,7,5,2006,2007,180.0,1106.0,0.0,135.0,1241.0,1241,0,0,1241,1.0,0.0,1,1,1,1,4,0,2007.0,2.0,569.0,0,116,0,0,0,0,0,11,2007,199900,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New
592,20,80.0,9650,6,5,1977,1977,360.0,686.0,0.0,664.0,1318.0,1334,0,0,1334,0.0,1.0,2,0,2,1,6,1,1977.0,2.0,576.0,0,16,0,0,0,0,0,4,2009,167900,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD 
593,20,68.0,14585,6,6,1960,1987,85.0,594.0,219.0,331.0,1144.0,1405,0,0,1429,0.0,1.0,1,0,3,1,7,2,1960.0,2.0,572.0,216,110,0,0,0,0,0,6,2007,181900,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD 
594,20,75.0,9000,8,5,2008,2008,36.0,1078.0,0.0,488.0,1318.0,1405,0,0,1566,1.0,0.0,2,0,3,1,7,0,2008.0,2.0,576.0,144,168,0,0,0,0,0,4,2010,262500,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
595,60,68.0,13774,7,7,1977,1992,283.0,432.0,0.0,476.0,908.0,1316,972,0,2000,0.0,0.0,1,2,4,1,8,2,1977.0,2.0,520.0,321,72,0,0,156,0,0,11,2009,230000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
596,120,50.0,5119,9,5,1999,2000,60.0,1238.0,0.0,460.0,1318.0,1405,0,0,1709,1.0,0.0,2,0,2,1,5,1,1999.0,2.0,506.0,97,65,0,0,0,0,0,1,2008,328900,FV,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,CWD
597,20,71.0,9254,8,5,2005,2005,210.0,119.0,0.0,1602.0,1318.0,1405,0,0,1721,1.0,0.0,2,0,3,1,7,0,2005.0,2.0,554.0,168,27,0,0,0,0,0,1,2007,232698,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
598,20,95.0,10324,8,5,2008,2008,140.0,872.0,0.0,382.0,1254.0,1254,0,0,1254,1.0,0.0,2,0,2,1,5,0,2008.0,3.0,576.0,168,92,0,0,0,0,0,3,2009,221800,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
599,50,63.0,8375,5,7,1941,1973,0.0,336.0,0.0,240.0,576.0,864,486,0,1350,1.0,0.0,1,1,2,1,6,0,1973.0,3.0,576.0,0,0,0,0,0,0,0,6,2008,152400,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Min1,2Types,Unf,TA,TA,N,WD 
600,20,75.0,9750,7,5,2000,2001,171.0,0.0,0.0,1630.0,1318.0,1405,0,0,1630,0.0,0.0,2,0,3,1,6,1,2000.0,2.0,451.0,74,234,0,0,0,0,0,10,2009,213000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD 
601,60,74.0,7632,7,5,2005,2005,96.0,0.0,0.0,784.0,784.0,831,754,0,1585,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,449.0,100,77,0,0,0,0,0,3,2006,184900,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
602,190,90.0,15750,5,5,1953,1953,56.0,841.0,0.0,324.0,1165.0,1336,0,0,1336,1.0,0.0,1,0,2,1,5,2,1953.0,1.0,375.0,0,0,0,0,0,0,0,6,2006,157000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD 
603,20,68.0,9240,5,6,1962,2002,0.0,612.0,0.0,252.0,864.0,1211,0,0,1211,0.0,0.0,1,0,2,1,6,1,1972.0,2.0,576.0,161,0,0,0,0,0,0,3,2006,144000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Min1,Detchd,Unf,TA,TA,Y,WD 
604,20,80.0,10400,6,5,1979,1999,253.0,903.0,0.0,356.0,1259.0,1353,0,0,1353,1.0,0.0,2,0,2,1,5,1,1979.0,2.0,478.0,240,141,0,0,0,0,0,8,2007,192350,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD 
605,20,80.0,8800,7,6,1966,1966,202.0,654.0,0.0,520.0,1174.0,1200,0,0,1200,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,440.0,0,0,0,0,0,0,0,10,2007,163500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,CWD
606,60,86.0,11839,7,5,1990,1990,99.0,1085.0,0.0,390.0,1318.0,1405,797,0,2000,1.0,0.0,2,1,4,1,10,1,1990.0,2.0,514.0,192,121,0,0,0,0,0,5,2008,262280,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD 
607,20,70.0,9135,7,5,2002,2003,113.0,810.0,0.0,726.0,1318.0,1405,0,0,1536,1.0,0.0,2,0,3,1,7,0,2002.0,2.0,532.0,192,74,0,0,0,0,0,12,2008,214000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD 
608,20,90.0,14115,6,7,1956,2004,0.0,296.0,547.0,230.0,1073.0,1405,0,0,1811,0.0,0.0,1,0,2,1,6,1,1956.0,2.0,470.0,0,0,280,0,0,0,0,7,2006,230000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,None,TA,TA,PConc,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD 
609,60,109.0,14154,7,5,2006,2006,350.0,0.0,0.0,1063.0,1063.0,1071,1101,0,2000,0.0,0.0,2,1,3,1,9,1,2006.0,3.0,576.0,192,62,0,0,0,0,0,8,2007,280000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New
610,20,65.0,6565,4,6,1957,1980,0.0,967.0,0.0,106.0,1073.0,1073,0,0,1073,1.0,0.0,1,0,3,1,6,0,1985.0,2.0,576.0,0,444,0,0,0,0,0,8,2007,140000,C (all),Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD 
611,60,70.0,7700,6,5,1966,1966,351.0,0.0,0.0,756.0,756.0,1051,788,0,1839,0.0,0.0,1,1,4,1,7,1,1966.0,2.0,442.0,0,124,216,0,0,0,0,6,2010,155000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD 
612,50,63.0,4761,3,3,1918,1950,0.0,0.0,0.0,1020.0,1020.0,1020,0,0,1020,0.0,0.0,1,0,2,1,5,0,1983.0,0.0,0.0,0,0,105,0,0,0,0,10,2006,64500,C (all),Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,FuseP,Fa,Typ,"""Attchd""",Unf,TA,TA,N,ConLD
613,60,87.0,12361,6,7,1993,1993,85.0,860.0,0.0,86.0,946.0,964,838,0,1802,0.0,1.0,2,1,3,1,8,1,2000.0,4.0,576.0,450,92,0,0,0,0,0,5,2010,218000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,2Types,RFn,TA,TA,Y,WD 
614,80,72.0,9720,5,7,1977,1977,51.0,755.0,0.0,240.0,995.0,1009,0,0,1009,0.0,0.0,2,0,3,1,6,1,1977.0,2.0,576.0,0,0,0,0,0,0,0,6,2007,160000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,VinylSd,BrkFace,TA,TA,CBlock,TA,Ex,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD 
615,20,72.0,8640,8,5,2007,2007,0.0,24.0,0.0,1314.0,1318.0,1338,0,0,1338,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,576.0,0,141,0,0,0,0,0,11,2007,208900,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New
616,20,123.0,47007,5,7,1959,1996,0.0,0.0,0.0,0.0,978.7369575816675,1405,0,0,2000,0.0,0.0,3,1,5,1,11,2,1959.0,2.0,576.0,0,372,0,0,0,0,0,7,2008,284700,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,Attchd,Unf,TA,TA,Y,WD 
617,160,30.0,3180,7,5,2007,2007,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,0.0,2,0,2,1,5,0,2007.0,2.0,540.0,0,102,0,0,0,0,0,3,2008,146000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD 
618,120,38.0,14963,8,5,1996,1996,0.0,786.0,0.0,474.0,1260.0,1288,0,0,1288,1.0,0.0,1,1,1,1,4,2,1996.0,2.0,500.0,120,30,0,0,224,0,0,12,2008,245500,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD 
619,45,50.0,5000,6,7,1926,1950,0.0,0.0,0.0,992.0,992.0,1013,0,0,1013,0.0,0.0,1,0,3,1,6,0,1926.0,1.0,160.0,0,0,101,0,0,0,0,4,2008,113000,RM,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,TA,Y,WD 
620,20,129.0,16870,8,5,2004,2005,238.0,1531.0,0.0,251.0,1318.0,1405,0,0,1782,1.0,0.0,2,0,3,1,7,2,2004.0,3.0,576.0,99,82,0,0,0,0,0,4,2009,296000,RL,Pave,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD 
621,20,86.0,14157,9,5,2005,2006,200.0,1249.0,0.0,673.0,1318.0,1405,0,0,1922,1.0,0.0,2,0,3,1,8,1,2005.0,3.0,576.0,178,51,0,0,0,0,0,7,2007,377426,RL,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD 
